Name,Description,Lat,Lon
M 4.6 Loyalty Islands,2012 01 10,-21.127,168.681
M 4.6 Off W Coast Of Northern Sumatra,2012 01 10,2.3,92.967
M 4.5 Potosi,2012 01 10,-22.218,-67.122
M 4.5 Near East Coast Of Honshu,2012 01 10,36.906,141.205
M 4.5 South Of Panama,2012 01 10,4.23,-82.621
M 4.5 Romania,2012 01 10,45.495,26.293
M 4.4 Tonga,2012 01 10,-21.445,-174.212
M 4.3 Timor Region,2012 01 10,-9.129,123.724
M 4.3 Central Turkey,2012 01 10,39.419,35.311
M 4.2 Eastern Turkey,2012 01 10,38.805,43.543
M 4.1 Gulf Of California,2012 01 10,25.57,-109.735
M 4.1 Western Turkey,2012 01 10,38.578,30.964
M 4.1 Guatemala,2012 01 10,14.279,-91.794
M 4.1 Nias Region,2012 01 10,1.287,97.25
M 4.1 Near East Coast Of Honshu,2012 01 10,38.275,142.253
M 4 Offshore Oaxaca,2012 01 10,16.081,-94.345
M 4 Off E. Coast Of N. Island,2012 01 10,-36.88,177.817
M 3.9 South Island Of New Zealand,2012 01 10,-43.537,172.835
M 3.9 South Island Of New Zealand,2012 01 10,-43.458,172.861
M 3.3 Andreanof Islands,2012 01 10,52.524,-179.577
M 3.1 Fox Islands,2012 01 10,53.332,-165.944
M 2.9 Puerto Rico Region,2012 01 10,19.271,-67.486
M 2.9 Southern Alaska,2012 01 10,60.187,-153.257
M 2.8 South Of Alaska,2012 01 10,53.445,-161.044
M 2.8 West Virginia,2012 01 10,38.725,-80.996
M 2.7 Mona Passage,2012 01 10,18.171,-67.375
M 2.6 Central Alaska,2012 01 10,62.606,-149.49
M 2.5 Utah,2012 01 10,37.661,-112.29
M 2.5 Puerto Rico Region,2012 01 10,19.219,-67.463
M 2.1 Oklahoma City Area,2012 01 10,35.647,-97.41
M 2.1 Greater Los Angeles Area,2012 01 10,34.341,-118.468
M 1.7 Island Of Hawaii,2012 01 10,19.72,-155.94
M 5.2 Banda Sea,2012 01 11,-6.885,123.462
M 5.1 Northern Iran,2012 01 11,36.328,52.775
M 4.9 Off East Coast Of Honshu,2012 01 11,39.546,143.25
M 4.9 Off W Coast Of Northern Sumatra,2012 01 11,2.338,93.108
M 4.9 Off W Coast Of Northern Sumatra,2012 01 11,2.616,92.994
M 4.9 Central Peru,2012 01 11,-14.893,-72.67
M 4.8 East Timor Region,2012 01 11,-8.15,125.629
M 4.8 Tonga,2012 01 11,-15.114,-173.639
M 4.8 Tonga,2012 01 11,-20.672,-174.204
M 4.8 Tonga,2012 01 11,-19.695,-175.973
M 4.8 Tonga,2012 01 11,-20.945,-174.191
M 4.8 Southwestern Siberia,2012 01 11,51.927,95.74
M 4.8 Offshore Atacama,2012 01 11,-27.96,-71.144
M 4.8 Offshore Oaxaca,2012 01 11,15.435,-95.734
M 4.7 Off East Coast Of Honshu,2012 01 11,36.644,142.022
M 4.7 Vanuatu,2012 01 11,-17.438,168.637
M 4.7 Kepulauan Talaud,2012 01 11,4.578,127.037
M 4.7 Off W Coast Of Northern Sumatra,2012 01 11,2.442,93.218
M 4.6 Bonin Islands,2012 01 11,26.834,143.775
M 4.6 Off W Coast Of Northern Sumatra,2012 01 11,2.777,93.105
M 4.6 Myanmar,2012 01 11,25.203,95.153
M 4.5 Catanduanes,2012 01 11,13.002,124.105
M 4.5 Southern Iran,2012 01 11,28.708,54.303
M 4.5 Kep. Mentawai Region,2012 01 11,-1.666,99.883
M 4.5 Off W Coast Of Northern Sumatra,2012 01 11,2.718,93.02
M 4.1 Eastern Turkey,2012 01 11,38.543,43.779
M 4.1 Off W Coast Of Northern Sumatra,2012 01 11,2.692,92.936
M 3.2 Northern California,2012 01 11,40.429,-124.354
M 3.2 Neuquen,2012 01 11,-37.606,-70.566
M 3.1 Unimak Island Region,2012 01 11,54.029,-163.555
M 3.1 Puerto Rico Region,2012 01 11,18.894,-67.267
M 2.8 South Of Alaska,2012 01 11,53.921,-162.256
M 2.8 Fox Islands,2012 01 11,52.205,-171.577
M 2.6 Southern Alaska,2012 01 11,60.117,-153.116
M 2.6 Southern Alaska,2012 01 11,59.791,-152.925
M 2.3 Hawaii Region,2012 01 11,19.552,-156.021
M 2.1 Northern California,2012 01 11,38.359,-122.616
M 1.8 Oklahoma,2012 01 11,35.52,-96.776
M 5.5 Near East Coast Of Honshu,2012 01 12,36.994,141.071
M 5.5 South Of Africa,2012 01 12,-52.113,28.152
M 5.3 South Of Africa,2012 01 12,-52.042,28.196
M 5.3 Tonga,2012 01 12,-16.753,-173.59
M 5.2 Near East Coast Of Honshu,2012 01 12,38.336,142.461
M 5 Mindanao,2012 01 12,8.432,125.918
M 5 South Of Africa,2012 01 12,-53.252,23.53
M 5 South Of Africa,2012 01 12,-53.209,23.746
M 5 Tonga Region,2012 01 12,-17.989,-172.393
M 5 Near East Coast Of Honshu,2012 01 12,36.672,141.895
M 5 Tonga Region,2012 01 12,-17.822,-172.531
M 4.9 South Of Africa,2012 01 12,-53.142,23.376
M 4.9 Fox Islands,2012 01 12,52.829,-166.707
M 4.8 Near East Coast Of Honshu,2012 01 12,36.389,141.147
M 4.8 South Of Africa,2012 01 12,-53.23,23.575
M 4.8 South Of Fiji Islands,2012 01 12,-24.539,179.853
M 4.8 Tonga Region,2012 01 12,-18.023,-172.42
M 4.7 South Of Africa,2012 01 12,-53.252,23.543
M 4.7 Near East Coast Of Honshu,2012 01 12,36.882,141.148
M 4.7 South Island Of New Zealand,2012 01 12,-43.46,172.9
M 4.5 Western Turkey,2012 01 12,36.077,31.104
M 4.5 Lake Baykal Region,2012 01 12,51.744,106.176
M 4.5 Near Coast Of Ecuador,2012 01 12,0.551,-79.697
M 4.5 Tonga Region,2012 01 12,-17.492,-172.809
M 4.4 New Britain Region,2012 01 12,-5.267,152.218
M 4.4 Near West Coast Of Honshu,2012 01 12,37.64,136.122
M 4.4 Near East Coast Of Honshu,2012 01 12,36.469,141.024
M 4.4 Guam Region,2012 01 12,12.361,143.405
M 4.2 Fiji Region,2012 01 12,-19.5,-178.102
M 4.1 Tonga Region,2012 01 12,-17.864,-172.496
M 4 Offshore Valparaiso,2012 01 12,-32.805,-71.802
M 4 Molucca Sea,2012 01 12,1.766,126.28
M 3.7 Island Of Hawaii,2012 01 12,19.37,-155.38
M 3.4 Virgin Islands Region,2012 01 12,19.676,-64.251
M 3.3 Virgin Islands Region,2012 01 12,19.499,-64.442
M 3.2 Puerto Rico Region,2012 01 12,18.623,-66.405
M 3.1 Virgin Islands Region,2012 01 12,19.748,-64.258
M 3.1 Southern Alaska,2012 01 12,59.976,-153.62
M 3 Central Alaska,2012 01 12,63.211,-152.819
M 2.8 Puerto Rico,2012 01 12,18.173,-66.999
M 2.7 Andreanof Islands,2012 01 12,51.37,-178.206
M 2.7 Kenai Peninsula,2012 01 12,60.052,-151.531
M 2.7 Fox Islands,2012 01 12,52.727,-166.662
M 2.7 Fox Islands,2012 01 12,52.577,-166.556
M 2.5 Fox Islands,2012 01 12,52.605,-166.605
M 2.3 Northern California,2012 01 12,39.478,-123.506
M 5.6 South Sandwich Islands Region,2012 01 13,-60.548,-27.073
M 5.2 Queen Charlotte Islands Region,2012 01 13,51.076,-130.72
M 5.1 South Of Kermadec Islands,2012 01 13,-32.809,-178.566
M 5.1 Simeulue,2012 01 13,2.405,96.273
M 5.1 South Of Kermadec Islands,2012 01 13,-32.882,-178.476
M 5 Santa Cruz Islands,2012 01 13,-10.52,165.262
M 5 South Sandwich Islands Region,2012 01 13,-60.597,-27.208
M 5 Hindu Kush Region,2012 01 13,36.009,70.512
M 4.9 Gulf Of Alaska,2012 01 13,57.627,-149.224
M 4.9 New Britain Region,2012 01 13,-6.501,150.313
M 4.9 Off W Coast Of Northern Sumatra,2012 01 13,2.285,93.004
M 4.8 Antarctica,2012 01 13,-77.134,-149.251
M 4.8 Kermadec Islands Region,2012 01 13,-29.819,-176.093
M 4.7 Near East Coast Of Kamchatka,2012 01 13,53.369,158.903
M 4.7 Near Coast Of Central Peru,2012 01 13,-14.572,-76.035
M 4.7 Tonga Region,2012 01 13,-17.848,-172.484
M 4.7 Antarctica,2012 01 13,-77.36,-148.525
M 4.7 South Of Kermadec Islands,2012 01 13,-32.832,-178.313
M 4.7 South Of Kermadec Islands,2012 01 13,-32.7,-178.138
M 4.7 Chiapas,2012 01 13,16.676,-93.905
M 4.6 Nias Region,2012 01 13,1.463,97.084
M 4.6 Molucca Sea,2012 01 13,1.482,126.68
M 4.6 South Of Kermadec Islands,2012 01 13,-32.672,-178.338
M 4.6 Fiji Region,2012 01 13,-16.751,-178.029
M 4.5 Offshore El Salvador,2012 01 13,12.961,-88.322
M 4.5 Hindu Kush Region,2012 01 13,36.36,70.744
M 4.4 Near East Coast Of Honshu,2012 01 13,37.87,141.682
M 4.4 Off W Coast Of Northern Sumatra,2012 01 13,2.097,92.87
M 4.4 Fox Islands,2012 01 13,53.657,-165.189
M 4.3 Tonga Region,2012 01 13,-17.542,-172.659
M 4.3 Western Iran,2012 01 13,35.763,49.028
M 4.3 Tonga,2012 01 13,-21.67,-173.105
M 4.2 Fiji Region,2012 01 13,-16.684,-177.727
M 4 Off Coast Of Oaxaca,2012 01 13,14.78,-95.925
M 4 Near East Coast Of Honshu,2012 01 13,36.815,141.263
M 4 San Luis,2012 01 13,-32.3,-66.764
M 4 Offshore Chiapas,2012 01 13,14.393,-92.597
M 4 Region Metropolitana,2012 01 13,-33.79,-70.047
M 4 Vanuatu,2012 01 13,-14.226,167.248
M 4 Halmahera,2012 01 13,1.5,127.105
M 3.7 Fox Islands,2012 01 13,52.729,-166.681
M 3.3 Alaska Peninsula,2012 01 13,54.227,-162.518
M 3 Alaska Peninsula,2012 01 13,54.188,-162.505
M 2.9 Fox Islands,2012 01 13,52.828,-166.702
M 2.9 Andreanof Islands,2012 01 13,52.501,-174.548
M 2.8 Off Coast Of Northern California,2012 01 13,41.98,-126.822
M 2.8 Gulf Of Alaska,2012 01 13,57.48,-149.237
M 2.8 Central California,2012 01 13,37.5,-118.839
M 2.7 Greater Los Angeles Area,2012 01 13,34.34,-118.455
M 2.6 Central Alaska,2012 01 13,62.208,-145.644
M 2.6 Fox Islands,2012 01 13,52.785,-166.768
M 2.6 Fox Islands,2012 01 13,53.507,-165.098
M 2.5 Central Alaska,2012 01 13,63.273,-145.236
M 2.4 Southern California,2012 01 13,34.27,-116.45
M 2.3 Virginia,2012 01 13,37.883,-77.984
M 2.2 Southern California,2012 01 13,34.373,-116.952
M 5.8 Babuyan Isl Region,2012 01 14,19.202,121.156
M 5.1 South Island Of New Zealand,2012 01 14,-43.538,172.765
M 5 South Sandwich Islands Region,2012 01 14,-60.695,-26.086
M 4.9 Off East Coast Of Kamchatka,2012 01 14,52.797,159.589
M 4.9 Tonga Region,2012 01 14,-18.099,-172.197
M 4.8 Santa Cruz Islands,2012 01 14,-10.55,165.192
M 4.8 New Britain Region,2012 01 14,-5.512,152.537
M 4.8 Near East Coast Of Honshu,2012 01 14,40.16,142.358
M 4.7 Kermadec Islands,2012 01 14,-29.971,-177.444
M 4.6 Off East Coast Of Honshu,2012 01 14,35.465,142.752
M 4.6 South Of Java,2012 01 14,-9.359,107.41
M 4.6 Antigua And Barbuda Region,2012 01 14,17.686,-61.69
M 4.6 South Sandwich Islands Region,2012 01 14,-59.069,-26.148
M 4.6 Off Coast Of Pakistan,2012 01 14,23.342,64.525
M 4.6 Leyte,2012 01 14,11.081,124.273
M 4.6 Southern Iran,2012 01 14,27.839,53.985
M 4.5 Tonga,2012 01 14,-19.391,-175.398
M 4.5 Hokkaido,2012 01 14,42.943,142.141
M 4.5 Papua,2012 01 14,-2.402,138.987
M 4.4 Banda Sea,2012 01 14,-5.824,130.848
M 4.4 Unimak Island Region,2012 01 14,53.76,-164.022
M 4.3 South Of Kermadec Islands,2012 01 14,-32.613,-178.572
M 4.2 Tonga,2012 01 14,-15.242,-173.836
M 4.2 Off W Coast Of Northern Sumatra,2012 01 14,2.543,92.954
M 4.2 South Sandwich Islands Region,2012 01 14,-60.559,-26.913
M 4.2 Southeast Of Easter Island,2012 01 14,-36.084,-99.872
M 4.2 South Of Java,2012 01 14,-10.148,110.42
M 4.1 Mariana Islands Region,2012 01 14,19.07,146.316
M 4.1 Offshore Oaxaca,2012 01 14,15.591,-95.77
M 4 Offshore Oaxaca,2012 01 14,15.858,-97.235
M 4 New Britain Region,2012 01 14,-5.284,152.425
M 4 New Britain Region,2012 01 14,-5.59,152.69
M 4 Azerbaijan,2012 01 14,41.44,48.989
M 4 Java,2012 01 14,-7.667,108.053
M 3.5 Virgin Islands Region,2012 01 14,19.097,-64.512
M 3.4 Puerto Rico Region,2012 01 14,19.473,-65.826
M 3.3 Andreanof Islands,2012 01 14,51.635,-173.255
M 3.2 Central California,2012 01 14,36.659,-121.278
M 3.2 Fox Islands,2012 01 14,52.611,-170.077
M 3.2 Unimak Island Region,2012 01 14,53.845,-163.535
M 3.1 Fox Islands,2012 01 14,52.724,-169.68
M 3.1 Virgin Islands Region,2012 01 14,19.018,-64.478
M 2.9 Andreanof Islands,2012 01 14,51.458,-177.078
M 2.8 Fox Islands,2012 01 14,53.538,-165.122
M 2.8 Southern Alaska,2012 01 14,61.498,-151.284
M 2.8 Virgin Islands Region,2012 01 14,19.192,-64.865
M 2.8 Fox Islands,2012 01 14,52.702,-169.482
M 2.7 Fox Islands,2012 01 14,52.378,-169.577
M 2.7 Fox Islands,2012 01 14,52.29,-169.311
M 2.5 Puerto Rico Region,2012 01 14,17.713,-67.319
M 2 Southern California,2012 01 14,33.045,-116.434
M 6.6 South Shetland Islands,2012 01 15,-60.948,-56.113
M 6 South Shetland Islands,2012 01 15,-60.882,-55.965
M 5.9 South Shetland Islands,2012 01 15,-60.975,-56.072
M 5.2 Off E. Coast Of N. Island,2012 01 15,-36.573,177.217
M 5.1 South Shetland Islands,2012 01 15,-61.33,-53.571
M 5.1 Southern Mid-atlantic Ridge,2012 01 15,-15.675,-12.912
M 4.9 South Sandwich Islands Region,2012 01 15,-60.78,-23.429
M 4.9 North Of Ascension Island,2012 01 15,-0.966,-13.943
M 4.9 Offshore Tarapaca,2012 01 15,-20.26,-70.324
M 4.8 New Ireland Region,2012 01 15,-4.917,153.5
M 4.8 Jan Mayen Island Region,2012 01 15,71.668,-2.354
M 4.8 South Shetland Islands,2012 01 15,-60.764,-56.499
M 4.7 Bougainville Region,2012 01 15,-6.881,155.316
M 4.7 Sea Of Okhotsk,2012 01 15,58.769,147.175
M 4.7 Pagan Reg.,2012 01 15,18.108,144.658
M 4.7 Off W Coast Of Northern Sumatra,2012 01 15,4.481,94.922
M 4.7 Oaxaca,2012 01 15,16.35,-97.83
M 4.6 South Shetland Islands,2012 01 15,-60.739,-57.122
M 4.5 Hokkaido,2012 01 15,42.019,142.6
M 4.5 Off East Coast Of Honshu,2012 01 15,36.047,142.069
M 4.4 Vanuatu,2012 01 15,-20.682,169.716
M 4.4 Tanzania,2012 01 15,-7.403,37.538
M 4.3 Near East Coast Of Honshu,2012 01 15,35.816,140.16
M 4.3 Jan Mayen Island Region,2012 01 15,71.679,-2.192
M 4.3 Off E. Coast Of N. Island,2012 01 15,-36.26,177.471
M 4.2 Tonga,2012 01 15,-15.455,-174.072
M 4.2 Southern Mid-atlantic Ridge,2012 01 15,-16.349,-13.01
M 4.1 New Britain Region,2012 01 15,-6.289,150.598
M 4.1 Southwest Indian Ridge,2012 01 15,-28.075,63.288
M 4.1 Southern Mid-atlantic Ridge,2012 01 15,-15.675,-13.261
M 4 Tonga Region,2012 01 15,-17.873,-172.413
M 4 Tonga,2012 01 15,-16.736,-173.665
M 3.3 Kenai Peninsula,2012 01 15,60.888,-149.856
M 3.2 Baja California,2012 01 15,32.612,-115.77
M 3.2 Andreanof Islands,2012 01 15,53.79,-173.797
M 3.1 Bering Sea,2012 01 15,56.198,-165.76
M 3.1 Northern Alaska,2012 01 15,68.115,-147.003
M 2.9 Puerto Rico Region,2012 01 15,18.805,-65.291
M 2.9 Fox Islands,2012 01 15,52.742,-166.66
M 2.8 Andreanof Islands,2012 01 15,51.734,-179.803
M 2.7 Western Texas,2012 01 15,31.225,-103.614
M 2.7 Central Alaska,2012 01 15,62.225,-145.672
M 2.6 Southern Alaska,2012 01 15,61.462,-141.506
M 2.6 Alaska Peninsula,2012 01 15,54.143,-162.428
M 2.5 Fox Islands,2012 01 15,52.605,-166.581
M 2.1 Southern California,2012 01 15,34.273,-116.434
M 5.6 South Shetland Islands,2012 01 16,-60.752,-56.095
M 5.3 Molucca Sea,2012 01 16,-0.228,125.475
M 5.2 Minahasa,2012 01 16,0.002,123.09
M 5.1 South Sandwich Islands Region,2012 01 16,-56.718,-25.045
M 5.1 South Of Kermadec Islands,2012 01 16,-33.33,-178.424
M 5 South Sandwich Islands Region,2012 01 16,-56.754,-24.981
M 5 North Of Ascension Island,2012 01 16,-2.114,-12.601
M 5 Tonga Region,2012 01 16,-19.289,-172.909
M 4.9 Tonga,2012 01 16,-15.6,-175.708
M 4.8 Sulawesi,2012 01 16,-3.619,123.214
M 4.8 Southwestern Siberia,2012 01 16,51.734,96.023
M 4.8 Near N Coast Of New Guinea,2012 01 16,-3.664,145.133
M 4.8 South Of Kermadec Islands,2012 01 16,-33.368,-178.704
M 4.8 South Of Kermadec Islands,2012 01 16,-33.526,-178.719
M 4.7 South Shetland Islands,2012 01 16,-60.723,-56.312
M 4.7 North Of Halmahera,2012 01 16,3.747,128.126
M 4.7 Near East Coast Of Honshu,2012 01 16,35.755,140.493
M 4.7 Near East Coast Of Honshu,2012 01 16,35.635,140.699
M 4.7 South Shetland Islands,2012 01 16,-61.082,-57.095
M 4.7 Near Coast Of Nicaragua,2012 01 16,12.126,-87.992
M 4.7 Pacific-antarctic Ridge,2012 01 16,-65.018,-173.471
M 4.6 Tonga Region,2012 01 16,-17.697,-172.394
M 4.6 Taiwan Region,2012 01 16,21.192,121.603
M 4.5 Volcano Islands,2012 01 16,22.452,143.58
M 4.5 Near West Coast Of Colombia,2012 01 16,6.446,-77.813
M 4.5 Santa Cruz Islands,2012 01 16,-10.685,165.96
M 4.2 Tonga,2012 01 16,-19.207,-173.57
M 4.1 Jan Mayen Island Region,2012 01 16,71.679,-2.145
M 4 Halmahera,2012 01 16,1.904,128.171
M 3.7 Fox Islands,2012 01 16,52.768,-166.675
M 3.5 Fox Islands,2012 01 16,52.793,-166.712
M 3.1 Fox Islands,2012 01 16,53.771,-169.571
M 3 South Dakota,2012 01 16,43.487,-102.996
M 2.9 Central California,2012 01 16,36.655,-121.271
M 2.8 Southern Alaska,2012 01 16,61.717,-147.946
M 2.8 Central California,2012 01 16,36.657,-121.273
M 2.8 Fox Islands,2012 01 16,53.373,-167.33
M 2.6 Fox Islands,2012 01 16,52.718,-166.675
M 2.6 Nevada,2012 01 16,37.464,-117.411
M 2.6 Northern California,2012 01 16,37.254,-121.638
M 2.5 Southern Alaska,2012 01 16,60.042,-153.099
M 2.5 Central Alaska,2012 01 16,62.212,-145.683
M 2.5 Central Alaska,2012 01 16,62.423,-149.111
M 2.1 Oklahoma,2012 01 16,35.533,-96.76
M 1.9 Northern California,2012 01 16,37.001,-121.759
M 5.7 Samar,2012 01 17,11.177,125.837
M 5.6 Coquimbo,2012 01 17,-31.655,-71.499
M 5.4 Central East Pacific Rise,2012 01 17,-4.045,-104.146
M 5.3 Offshore Coquimbo,2012 01 17,-31.728,-71.615
M 5 Mindanao,2012 01 17,6.516,125.972
M 4.9 Mariana Islands Region,2012 01 17,12.214,141.06
M 4.9 Kuril Islands,2012 01 17,43.782,147.519
M 4.9 Offshore Atacama,2012 01 17,-26.362,-71.362
M 4.9 South Shetland Islands,2012 01 17,-60.62,-57.416
M 4.9 Offshore Coquimbo,2012 01 17,-31.717,-71.703
M 4.8 Near S Coast Of Papua,2012 01 17,-4.477,133.34
M 4.8 Central East Pacific Rise,2012 01 17,-4.07,-103.931
M 4.7 Eastern Honshu,2012 01 17,36.087,139.665
M 4.7 North Island Of New Zealand,2012 01 17,-40.302,176.525
M 4.6 Fiji Region,2012 01 17,-15.732,-177.574
M 4.6 Central East Pacific Rise,2012 01 17,-4.318,-104.652
M 4.6 Near S Coast Of Papua,2012 01 17,-4.038,134.996
M 4.5 South Of Kermadec Islands,2012 01 17,-33.37,179.869
M 4.5 South Sandwich Islands Region,2012 01 17,-57.057,-25.998
M 4.5 Central Peru,2012 01 17,-8.725,-74.325
M 4.3 Off W. Coast Of S. Island,2012 01 17,-45.536,166.615
M 4.3 Offshore Northern California,2012 01 17,40.528,-124.783
M 4.2 Kyrgyzstan,2012 01 17,39.7,73.792
M 4.1 Coquimbo,2012 01 17,-31.073,-71.207
M 3.7 Andreanof Islands,2012 01 17,52.2,-172.227
M 3.2 Fox Islands,2012 01 17,52.103,-171.749
M 3 Oklahoma,2012 01 17,35.378,-96.546
M 2.8 Fox Islands,2012 01 17,53.062,-166.729
M 2.7 Southern Alaska,2012 01 17,59.847,-153.342
M 2.6 Southeastern Alaska,2012 01 17,59.525,-139.534
M 2.5 Yellowstone Nat. Park,2012 01 17,44.741,-111.014
M 2.3 Southern California,2012 01 17,34.443,-119.846
M 5.8 Molucca Sea,2012 01 18,-0.877,126.829
M 5.3 Santa Cruz Islands,2012 01 18,-11.018,165.536
M 5.3 Santa Cruz Islands,2012 01 18,-10.999,165.464
M 5.2 Molucca Sea,2012 01 18,-0.951,126.898
M 5.1 Molucca Sea,2012 01 18,-0.906,126.806
M 5.1 Santa Cruz Islands,2012 01 18,-11.023,165.478
M 5 San Juan,2012 01 18,-31.767,-68.084
M 4.9 Molucca Sea,2012 01 18,-0.901,126.81
M 4.8 Molucca Sea,2012 01 18,-0.987,126.756
M 4.7 Offshore Coquimbo,2012 01 18,-31.642,-71.681
M 4.7 Molucca Sea,2012 01 18,-0.994,126.688
M 4.7 Near East Coast Of Honshu,2012 01 18,39.09,142.486
M 4.7 South Shetland Islands,2012 01 18,-60.874,-56.887
M 4.7 Santa Cruz Islands,2012 01 18,-11.083,165.476
M 4.6 Eastern Honshu,2012 01 18,37.077,140.724
M 4.6 Near East Coast Of Honshu,2012 01 18,38.633,141.875
M 4.6 Bonin Islands,2012 01 18,27.725,139.973
M 4.5 San Juan,2012 01 18,-31.882,-68.225
M 4.5 Near Coast Of Nicaragua,2012 01 18,11.931,-87.256
M 4.5 Offshore Oaxaca,2012 01 18,15.569,-94.615
M 4.5 Offshore Veracruz,2012 01 18,18.239,-94.495
M 4.5 Luzon,2012 01 18,18.883,122.444
M 4.5 Sunda Strait,2012 01 18,-6.056,104.099
M 4.5 Northern Mid-atlantic Ridge,2012 01 18,30.679,-41.708
M 4.3 Kermadec Islands Region,2012 01 18,-29.283,-176.167
M 4.3 Fox Islands,2012 01 18,54.956,-165.11
M 4.3 New Britain Region,2012 01 18,-5.956,149.574
M 4.3 Baja California,2012 01 18,32.377,-115.243
M 4.3 Molucca Sea,2012 01 18,-0.91,126.886
M 4.2 Veracruz,2012 01 18,17.93,-95.043
M 4.1 Kepulauan Sula,2012 01 18,-1.16,126.099
M 4.1 Bonin Islands,2012 01 18,27.749,140.049
M 3.6 Andreanof Islands,2012 01 18,53.402,-179.11
M 3.5 Fox Islands,2012 01 18,52.7,-166.729
M 3.3 Northern Texas,2012 01 18,32.372,-97.487
M 2.9 Alaska Peninsula,2012 01 18,56.268,-157.187
M 2.7 Kenai Peninsula,2012 01 18,59.498,-150.646
M 2.7 British Columbia,2012 01 18,49.311,-119.571
M 2.6 Northern California,2012 01 18,38.784,-122.742
M 2.5 Virginia,2012 01 18,37.951,-77.956
M 2.5 Virginia,2012 01 18,37.934,-77.98
M 2 Virginia,2012 01 18,37.91,-77.996
M 5.9 Off W. Coast Of S. Island,2012 01 19,-46.686,165.778
M 5.7 Santa Cruz Islands,2012 01 19,-10.966,165.57
M 5.2 Off W. Coast Of S. Island,2012 01 19,-46.763,165.604
M 5.1 Santa Cruz Islands,2012 01 19,-10.979,165.477
M 5.1 Northeastern Iran,2012 01 19,36.288,58.835
M 5 Dominican Republic Region,2012 01 19,18.058,-68.755
M 5 Tonga Region,2012 01 19,-17.898,-172.416
M 4.9 Philippine Islands Region,2012 01 19,11.816,126.063
M 4.9 Offshore Coquimbo,2012 01 19,-31.654,-71.576
M 4.9 Off W. Coast Of S. Island,2012 01 19,-46.914,165.105
M 4.8 Santa Cruz Islands,2012 01 19,-10.97,165.57
M 4.8 Off W Coast Of Northern Sumatra,2012 01 19,2.306,92.987
M 4.8 Off W. Coast Of S. Island,2012 01 19,-47.109,164.229
M 4.8 Central East Pacific Rise,2012 01 19,-6.555,-107.158
M 4.8 Off W. Coast Of S. Island,2012 01 19,-46.885,165.598
M 4.8 Molucca Sea,2012 01 19,-0.909,126.851
M 4.7 Off W. Coast Of S. Island,2012 01 19,-46.91,165.703
M 4.7 Near East Coast Of Honshu,2012 01 19,39.153,142.309
M 4.7 Kermadec Islands Region,2012 01 19,-29.938,-176.196
M 4.7 Off Coast Of Northern Peru,2012 01 19,-3.044,-82.703
M 4.7 Kepulauan Talaud,2012 01 19,3.577,126.678
M 4.7 Near East Coast Of Honshu,2012 01 19,35.839,140.976
M 4.7 Pagan Reg.,2012 01 19,18.675,146.834
M 4.6 San Juan,2012 01 19,-31.628,-68.739
M 4.6 Off W. Coast Of S. Island,2012 01 19,-46.905,165.637
M 4.6 Off East Coast Of Honshu,2012 01 19,36.124,142.467
M 4.6 North Of Ascension Island,2012 01 19,-2.489,-11.873
M 4.6 Off W Coast Of Northern Sumatra,2012 01 19,2.469,92.894
M 4.5 Near East Coast Of Honshu,2012 01 19,39.02,142.156
M 4.5 Guatemala,2012 01 19,14.027,-90.426
M 4.5 Off W. Coast Of S. Island,2012 01 19,-47.023,165.104
M 4.5 Near East Coast Of Honshu,2012 01 19,36.28,141.867
M 4.5 Vanuatu,2012 01 19,-18.944,169.525
M 4.5 Samar,2012 01 19,11.075,125.829
M 4.4 Hindu Kush Region,2012 01 19,36.513,71.011
M 4.4 Andreanof Islands,2012 01 19,51.49,-178.739
M 4.4 Pakistan,2012 01 19,28.734,66.498
M 4.4 Offshore El Salvador,2012 01 19,13.309,-89.491
M 4.4 Off W. Coast Of S. Island,2012 01 19,-46.705,165.695
M 4.4 Off W. Coast Of S. Island,2012 01 19,-47.058,164.261
M 4.4 Off W. Coast Of S. Island,2012 01 19,-46.793,165.648
M 4.4 Kepulauan Babar,2012 01 19,-7.031,129.591
M 4.3 Santa Cruz Islands,2012 01 19,-10.913,165.568
M 4.3 Off East Coast Of Honshu,2012 01 19,39.324,144.312
M 4.2 Off W. Coast Of S. Island,2012 01 19,-46.906,165.276
M 4.2 Kep. Tanimbar Region,2012 01 19,-7.182,130.832
M 4.2 Northeastern Iran,2012 01 19,36.3,58.884
M 4.2 Izu Islands,2012 01 19,32.23,142.33
M 4.2 New Ireland Region,2012 01 19,-4.781,153.512
M 4.2 Near East Coast Of Honshu,2012 01 19,38.339,142.136
M 4.1 Tajikistan,2012 01 19,39.421,71.767
M 4.1 Off W. Coast Of S. Island,2012 01 19,-46.79,165.972
M 4.1 Off W. Coast Of S. Island,2012 01 19,-47.183,164.451
M 4 Nepal,2012 01 19,29.456,81.89
M 4 Gulf Of California,2012 01 19,30.888,-114.169
M 4 Off W. Coast Of S. Island,2012 01 19,-46.889,164.918
M 4 Valparaiso,2012 01 19,-32.223,-71.318
M 4 Off W. Coast Of S. Island,2012 01 19,-46.814,165.244
M 4 Off W. Coast Of S. Island,2012 01 19,-46.758,165.267
M 4 Off W. Coast Of S. Island,2012 01 19,-46.967,165.642
