Name,Description,Lat,Lon
M 5.4 Halmahera,2012 01 07,1.705,127.475
M 5.4 Eastern New Guinea Reg.,2012 01 07,-5.081,145.214
M 5.4 Central East Pacific Rise,2012 01 17,-4.045,-104.146
M 5.4 Kepulauan Sangihe,2012 01 20,4.795,125.307
M 5.4 Scotia Sea,2012 01 26,-60.582,-51.411
M 5.4 Kermadec Islands,2012 01 28,-29.519,-177.172
M 5.4 Kermadec Islands,2012 01 28,-29.574,-177.259
M 5.4 Southern Sumatra,2012 02 01,-3.676,102.203
M 5.4 Vanuatu,2012 02 03,-17.386,167.232
M 5.4 Central Mongolia,2012 02 04,42.291,105.61
M 5.4 Samar,2012 02 04,11.937,125.719
M 5.4 Near West Coast Of Honshu,2012 02 08,37.858,137.999
M 5.4 Bougainville Region,2012 02 09,-6.987,155.72
M 5.4 Tonga,2012 02 18,-20.957,-173.521
M 5.4 Kepulauan Kai,2012 02 22,-5.173,133.565
M 5.4 Tarapaca,2012 02 26,-18.811,-69.29
M 5.4 Kuril Islands,2012 02 27,46.922,152.74
M 5.4 Ryukyu Islands,2012 02 27,25.557,127.096
M 5.4 Off East Coast Of Honshu,2012 02 28,37.203,144.137
M 5.4 Vanuatu,2012 02 29,-17.647,168.038
M 5.4 Near East Coast Of Honshu,2012 02 29,36.427,140.448
M 5.4 Eastern New Guinea Reg.,2012 03 02,-8.048,146.265
M 5.4 Halmahera,2012 03 05,1.937,128.626
M 5.4 Nicobar Islands,2012 03 06,8.571,93.691
M 5.4 South Sandwich Islands Region,2012 03 07,-57.941,-25.306
M 5.4 Near East Coast Of Honshu,2012 03 09,36.719,140.392
M 5.4 Off East Coast Of Honshu,2012 03 14,40.905,144.848
M 5.4 Molucca Sea,2012 03 19,0.353,125.075
M 5.4 Offshore Chiapas,2012 03 30,14.381,-93.063
M 5.4 Tristan Da Cunha Region,2012 04 01,-35.191,-14.877
M 5.4 Tonga,2012 04 02,-16.935,-173.514
M 5.4 Near Coast Of Northern Peru,2012 04 03,-5.18,-80.583
M 5.4 Kepulauan Kai,2012 04 03,-5.654,133.876
M 5.4 North Indian Ocean,2012 04 11,1.167,91.87
M 5.4 South Sandwich Islands Region,2012 04 11,-56.871,-27.979
M 5.4 Off W Coast Of Northern Sumatra,2012 04 11,0.734,92.855
M 5.4 Off W Coast Of Northern Sumatra,2012 04 11,2.475,92.694
M 5.4 North Indian Ocean,2012 04 11,2.865,89.556
M 5.4 Off W Coast Of Northern Sumatra,2012 04 14,0.244,92.141
M 5.4 Central Peru,2012 04 21,-14.82,-71.481
M 5.4 West Of Macquarie Island,2012 04 22,-52.753,140.329
M 5.4 Volcano Islands,2012 05 01,25.404,141.207
M 5.4 Off Coast Of Baja California Sur,2012 05 03,21.21,-108.779
M 5.4 Assam,2012 05 11,26.175,92.889
M 5.4 Cyprus Region,2012 05 11,34.304,34.142
M 5.4 Neuquen,2012 05 24,-36.912,-70.467
M 5.4 Eastern Kazakhstan,2012 05 30,43.384,78.745
M 5.4 Kuril Islands,2012 06 09,48.851,154.852
M 5.4 Hindu Kush Region,2012 06 11,36.039,69.401
M 5.4 Bismarck Sea,2012 06 15,-3.381,146.309
M 5.4 Minahasa,2012 06 20,0.102,123.426
M 5.4 Solomon Islands,2012 06 20,-8.7,156.998
M 5.4 Jujuy,2012 06 24,-22.445,-66.702
M 5.4 Guatemala,2012 06 26,15.378,-92.049
M 5.4 Atacama,2012 07 01,-28.561,-70.878
M 5.4 South Of Kermadec Islands,2012 07 02,-33.385,-179.342
M 5.4 South Sandwich Islands Region,2012 07 07,-56.203,-27.414
M 5.4 Tonga,2012 07 11,-16.103,-174.678
M 5.4 Near Coast Of Central Peru,2012 07 11,-15.276,-75.288
M 5.4 Kuril Islands,2012 07 14,45.516,151.316
M 5.4 Western Indian-antarctic Ridge,2012 07 14,-49.044,124.64
M 5.4 South Sandwich Islands Region,2012 07 19,-56.038,-27.809
M 5.4 Flores Region,2012 07 20,-8.006,123.682
M 5.4 New Ireland Region,2012 07 22,-4.169,153.375
M 5.4 Mariana Islands Region,2012 07 27,21.671,142.985
M 5.4 Central Mid-atlantic Ridge,2012 07 28,4.548,-32.667
M 5.4 Near N Coast Of New Guinea,2012 08 01,-4.39,144.639
M 5.4 Bougainville Region,2012 08 03,-6.939,155.718
M 5.4 Santa Cruz Islands,2012 08 03,-11.478,165.038
M 5.4 Halmahera,2012 08 06,2.702,128.429
M 5.4 Northeast Of Taiwan,2012 08 08,25.873,124.921
M 5.4 South Sandwich Islands Region,2012 08 09,-59.762,-27.988
M 5.4 Pakistan,2012 08 13,34.849,73.663
M 5.4 Southern California,2012 08 26,33.019,-115.546
M 5.4 Western Indian-antarctic Ridge,2012 08 30,-50.211,114.106
M 5.4 Philippine Islands Region,2012 08 31,10.485,126.887
M 5.4 Philippine Islands Region,2012 09 01,10.449,126.683
M 5.4 Philippine Islands Region,2012 09 01,10.528,126.812
M 5.4 Philippine Islands Region,2012 09 02,11.308,126.652
M 5.4 Philippine Islands Region,2012 09 04,10.46,126.77
M 5.4 South Of Java,2012 09 07,-10.73,113.833
M 5.4 New Britain Region,2012 09 12,-5.022,152.098
M 5.4 South Indian Ocean,2012 09 12,-23.996,82.926
M 5.4 Philippine Islands Region,2012 09 13,10.238,126.938
M 5.4 South Of Java,2012 09 13,-10.768,113.755
M 5.4 Tarapaca,2012 09 21,-19.569,-68.961
M 5.4 Oaxaca,2012 09 22,16.262,-98.281
M 5.4 Tonga,2012 09 25,-21.192,-174.313
M 5.4 East Of The Volcano Islands,2012 09 30,23,146.043
M 5.4 Mindanao,2012 10 03,5.858,126.95
M 5.4 Northern Mid-atlantic Ridge,2012 10 04,17.443,-46.498
M 5.4 Northern Mid-atlantic Ridge,2012 10 05,17.501,-46.453
M 5.4 Azerbaijan,2012 10 07,40.747,48.437
M 5.4 South Sandwich Islands Region,2012 10 10,-60.326,-26.573
M 5.4 Off East Coast Of Honshu,2012 10 14,38.215,144.333
M 5.4 Izu Islands,2012 10 16,31.277,140.222
M 5.4 Tonga,2012 10 17,-19.042,-174.187
M 5.4 Central California,2012 10 21,36.311,-120.856
M 5.4 Offshore El Salvador,2012 10 21,12.562,-88.337
M 5.4 Cayman Islands Region,2012 10 24,17.785,-81.692
M 5.4 Northern Peru,2012 10 25,-5.919,-76.074
M 5.4 New Britain Region,2012 10 27,-6.141,151.532
M 5.4 Queen Charlotte Islands Region,2012 10 28,52.834,-132.667
M 5.4 Nias Region,2012 10 29,0.88,98.381
M 5.4 Minahasa,2012 11 01,1.23,122.105
M 5.4 Southern Peru,2012 11 04,-15.867,-71.882
M 5.4 Northwestern Iran,2012 11 07,38.418,46.62
M 5.4 Southeast Of Easter Island,2012 11 17,-37.209,-95.075
M 5.4 Southeast Of Easter Island,2012 11 17,-37.182,-95.142
M 5.4 Offshore O'higgins,2012 11 20,-33.921,-72.254
M 5.4 South Of Sumbawa,2012 11 21,-11.359,117.931
M 5.4 Central East Pacific Rise,2012 11 26,-9.098,-108.329
M 5.4 Alamagan Reg,2012 11 27,17.684,145.763
M 5.4 Offshore Guatemala,2012 12 03,14.16,-92.372
M 5.4 Fiji Region,2012 12 12,-19.603,-176.231
M 5.4 Molucca Sea,2012 12 20,0.581,126.225
M 5.4 Molucca Sea,2012 12 25,1.108,125.462
M 5.4 Near East Coast Of Honshu,2012 12 29,38.757,142.096
M 5.3 Santa Cruz Islands,2012 01 01,-11.366,166.218
M 5.3 Off Coast Of Aisen,2012 01 05,-45.992,-76.472
M 5.3 Vanuatu,2012 01 08,-17.425,167.887
M 5.3 South Of Africa,2012 01 12,-52.042,28.196
M 5.3 Tonga,2012 01 12,-16.753,-173.59
M 5.3 Molucca Sea,2012 01 16,-0.228,125.475
M 5.3 Offshore Coquimbo,2012 01 17,-31.728,-71.615
M 5.3 Santa Cruz Islands,2012 01 18,-11.018,165.536
M 5.3 Santa Cruz Islands,2012 01 18,-10.999,165.464
M 5.3 Mariana Islands Region,2012 01 26,21.645,142.852
M 5.3 Dodecanese Islands,2012 01 27,36.044,25.064
M 5.3 Catanduanes,2012 01 28,13.386,124.586
M 5.3 Kermadec Islands,2012 01 28,-29.59,-177.139
M 5.3 Papua,2012 01 28,-4.081,140.788
M 5.3 Northern Mid-atlantic Ridge,2012 01 29,16.488,-46.529
M 5.3 Santa Cruz Islands,2012 02 01,-10.802,165.901
M 5.3 Samar,2012 02 01,11.6,125.557
M 5.3 Easter Island Region,2012 02 01,-31.585,-111.525
M 5.3 Vanuatu,2012 02 02,-17.455,167.176
M 5.3 Negros- Cebu Reg,2012 02 06,9.85,123.108
M 5.3 Negros- Cebu Reg,2012 02 07,10.194,123.42
M 5.3 Negros- Cebu Reg,2012 02 08,10.249,123.43
M 5.3 Kermadec Islands,2012 02 08,-29.455,-177.409
M 5.3 Central Mid-atlantic Ridge,2012 02 14,0.859,-29.228
M 5.3 Southeast Indian Ridge,2012 02 17,-42.024,84.932
M 5.3 Bering Strait,2012 02 21,67.744,-167.057
M 5.3 Off W Coast Of Northern Sumatra,2012 02 22,4.99,94.4
M 5.3 Northern Colombia,2012 02 24,6.702,-72.952
M 5.3 Molucca Sea,2012 02 24,1.516,126.34
M 5.3 Near East Coast Of Honshu,2012 03 02,35.16,141.043
M 5.3 Coquimbo,2012 03 03,-30.348,-71.129
M 5.3 State Of Yap,2012 03 06,10.527,140.306
M 5.3 Mindoro,2012 03 08,13.57,120.519
M 5.3 Tarapaca,2012 03 10,-19.738,-69.25
M 5.3 Carlsberg Ridge,2012 03 11,3.077,65.125
M 5.3 Southern Mid-atlantic Ridge,2012 03 11,-41.153,-16.696
M 5.3 Carlsberg Ridge,2012 03 17,3.758,63.465
M 5.3 New Guinea,2012 03 19,-4.36,143.888
M 5.3 Oaxaca,2012 03 20,16.289,-98.172
M 5.3 South Australia,2012 03 23,-26.163,131.955
M 5.3 Chukotka,2012 03 26,66.363,-174.648
M 5.3 East Of North Island,2012 03 26,-35.689,-179.075
M 5.3 Southwest Indian Ridge,2012 03 29,-40.957,44.605
M 5.3 Guerrero,2012 04 01,16.46,-98.54
M 5.3 New Ireland Region,2012 04 03,-4.397,153.442
M 5.3 New Ireland Region,2012 04 04,-3.824,152.173
M 5.3 New Britain Region,2012 04 07,-6.746,149.555
M 5.3 Taiwan Region,2012 04 08,24,122.35
M 5.3 North Indian Ocean,2012 04 11,1.636,91.785
M 5.3 Off W Coast Of Northern Sumatra,2012 04 11,2.521,90.299
M 5.3 Off W Coast Of Northern Sumatra,2012 04 11,2.483,90.351
M 5.3 Off W Coast Of Northern Sumatra,2012 04 11,2.822,92.482
M 5.3 North Indian Ocean,2012 04 11,1.084,91.958
M 5.3 Off W Coast Of Northern Sumatra,2012 04 11,2.164,93.584
M 5.3 North Indian Ocean,2012 04 11,1.477,90.833
M 5.3 North Indian Ocean,2012 04 11,1.276,91.9
M 5.3 Off W Coast Of Northern Sumatra,2012 04 12,3.753,92.746
M 5.3 Sunda Strait,2012 04 14,-6.777,105.444
M 5.3 South Sandwich Islands Region,2012 04 14,-56.845,-25.209
M 5.3 Gulf Of California,2012 04 16,23.952,-108.793
M 5.3 Off W Coast Of Northern Sumatra,2012 04 16,0.798,92.417
M 5.3 Sulawesi,2012 04 16,-2.58,121.939
M 5.3 Near N Coast Of Papua,2012 04 18,-0.501,131.909
M 5.3 Molucca Sea,2012 04 19,1.199,126.434
M 5.3 Nicobar Islands,2012 04 25,8.945,93.906
M 5.3 Kep. Mentawai Region,2012 04 28,-3.338,100.439
M 5.3 New Britain Region,2012 05 03,-5.466,152.085
M 5.3 Azerbaijan,2012 05 07,41.553,46.719
M 5.3 Molucca Sea,2012 05 12,2.241,126.108
M 5.3 South Indian Ocean,2012 05 13,-3.347,89.416
M 5.3 Sulawesi,2012 05 13,-0.115,122.996
M 5.3 Off East Coast Of Honshu,2012 05 20,39.619,143.175
M 5.3 Kuril Islands,2012 05 23,46.66,152.557
M 5.3 Southern Xinjiang,2012 06 01,39.803,75.194
M 5.3 South Sandwich Islands Region,2012 06 03,-60.562,-25.57
M 5.3 Northern Sumatra,2012 06 05,5.482,94.672
M 5.3 Turkey-syria-iraq Border Region,2012 06 14,37.294,42.325
M 5.3 Tonga,2012 06 17,-20.588,-174.311
M 5.3 Mendoza,2012 06 18,-33.009,-68.496
M 5.3 Near N Coast Of Papua,2012 06 20,-0.727,133.281
M 5.3 Vanuatu,2012 06 28,-13.504,166.625
M 5.3 Near S. Coast Of Honshu,2012 07 03,34.934,139.744
M 5.3 Mindanao,2012 07 05,5.126,126.554
M 5.3 North Island Of New Zealand,2012 07 07,-39.068,175.807
M 5.3 Sulawesi,2012 07 09,-0.171,122.791
M 5.3 Solomon Islands,2012 07 11,-8.442,156.275
M 5.3 Southern Sumatra,2012 07 18,-4.381,102.794
M 5.3 Philippine Islands Region,2012 07 18,11.281,126.073
M 5.3 Kuril Islands,2012 07 20,49.506,155.599
M 5.3 Banda Sea,2012 07 21,-5.387,129.266
M 5.3 Tonga,2012 07 22,-21.804,-175.029
M 5.3 Near East Coast Of Honshu,2012 07 29,39.075,142.323
M 5.3 Northern Sumatra,2012 08 04,4.857,96.296
M 5.3 Ryukyu Islands,2012 08 06,29.487,130.603
M 5.3 Lombok Region,2012 08 09,-8.718,116.363
M 5.3 Bonin Islands,2012 08 14,28.718,142.53
M 5.3 Northwestern Iran,2012 08 15,38.41,46.672
M 5.3 Eastern New Guinea Reg.,2012 08 22,-6.047,147.25
M 5.3 Kepulauan Talaud,2012 08 27,3.622,126.698
M 5.3 Off Coast Of Central America,2012 08 28,11.978,-88.706
M 5.3 Off W Coast Of Northern Sumatra,2012 08 28,4.409,92.986
M 5.3 Central Mid-atlantic Ridge,2012 08 31,3.807,-32.155
M 5.3 Philippine Islands Region,2012 08 31,10.562,126.926
M 5.3 Gulf Of Aden,2012 08 31,13.239,50.47
M 5.3 Philippine Islands Region,2012 09 01,10.229,126.45
M 5.3 Philippine Islands Region,2012 09 04,10.423,126.888
M 5.3 Philippine Islands Region,2012 09 04,10.666,126.778
M 5.3 Philippine Islands Region,2012 09 04,10.634,126.827
M 5.3 Philippine Islands Region,2012 09 04,10.501,126.896
M 5.3 Philippine Islands Region,2012 09 05,11.596,126.711
M 5.3 Kepulauan Talaud,2012 09 06,4.499,126.879
M 5.3 Sichuan-yunnan-guizhou Rg,2012 09 07,27.572,104.007
M 5.3 Halmahera,2012 09 07,2.461,128.238
M 5.3 South Of Java,2012 09 11,-10.705,113.832
M 5.3 Samar,2012 09 15,12.556,125.468
M 5.3 South Of Java,2012 09 15,-10.738,113.883
M 5.3 Philippine Islands Region,2012 09 16,10.624,126.723
M 5.3 Kepulauan Batu,2012 09 20,-0.065,98.817
M 5.3 Mindanao,2012 09 20,5.998,126.381
M 5.3 Fiji Region,2012 09 23,-16.93,175.174
M 5.3 South Of Mariana Islands,2012 09 23,11.705,143.25
M 5.3 Antofagasta,2012 09 26,-22.24,-68.387
M 5.3 Nicobar Islands,2012 09 29,6.107,92.78
M 5.3 Mindanao,2012 10 02,8.297,123.287
M 5.3 Southern Sumatra,2012 10 02,-2.917,101.919
M 5.3 New Britain Region,2012 10 03,-6.299,152.718
M 5.3 New Britain Region,2012 10 07,-5.53,151.794
M 5.3 Costa Rica,2012 10 10,10.1,-85.476
M 5.3 Off W Coast Of Northern Sumatra,2012 10 11,1.471,92.585
M 5.3 Near N Coast Of New Guinea,2012 10 13,-2.538,142.326
M 5.3 Vanuatu,2012 10 15,-13.114,165.506
M 5.3 Kyushu,2012 10 16,31.216,130.199
M 5.3 Iceland Region,2012 10 21,66.382,-18.551
M 5.3 Fiji Region,2012 10 25,-19.857,-178.259
M 5.3 Southern Italy,2012 10 25,39.88,16.01
M 5.3 Philippine Islands Region,2012 10 28,10.431,126.635
M 5.3 Queen Charlotte Islands Region,2012 10 28,52.472,-132.374
M 5.3 Flores Sea,2012 11 02,-7.788,121.64
M 5.3 Philippine Islands Region,2012 11 03,10.515,126.93
M 5.3 Kepulauan Sangihe,2012 11 04,4.6,125.076
M 5.3 Bismarck Sea,2012 11 06,-3.836,148.846
M 5.3 South Of Australia,2012 11 09,-42.732,124.723
M 5.3 Bali Sea,2012 11 09,-7.947,117.614
M 5.3 New Britain Region,2012 11 11,-5.45,151.688
M 5.3 Near East Coast Of Honshu,2012 11 16,35.217,140.988
M 5.3 New Britain Region,2012 11 19,-5.785,151.655
M 5.3 Pakistan,2012 11 19,30.538,67.584
M 5.3 Komandorskiye Ostrova Region,2012 11 22,54.099,168.316
M 5.3 Near East Coast Of Honshu,2012 11 23,38.212,141.694
M 5.3 Fiji Region,2012 11 29,-20.721,-177.157
M 5.3 Alaska Peninsula,2012 12 01,58.422,-154.121
M 5.3 Bouvet Island Region,2012 12 06,-54.179,-1.917
M 5.3 Southern Xinjiang,2012 12 07,38.745,88.098
M 5.3 Banda Sea,2012 12 10,-6.485,129.917
M 5.3 Kermadec Islands,2012 12 13,-30.911,-178.39
M 5.3 Offshore El Salvador,2012 12 13,13.071,-89.967
M 5.3 Near East Coast Of Kamchatka,2012 12 24,55.004,161.891
M 5.3 Eastern New Guinea Reg.,2012 12 26,-5.96,147.303
M 5.3 Ascension Island Region,2012 12 26,-10.432,-13.17
M 5.3 Barbados Region,2012 12 27,12.955,-58.053
M 5.3 Tonga,2012 12 27,-18.297,-173.554
M 5.3 Offshore Chiapas,2012 12 30,14.525,-92.927
M 5.2 South Island Of New Zealand,2012 01 01,-43.476,172.881
M 5.2 Northern Sumatra,2012 01 01,4.547,96.419
M 5.2 Guam Region,2012 01 03,12.689,143.737
M 5.2 Kepulauan Barat Daya,2012 01 04,-7.354,128.737
M 5.2 Santa Cruz Islands,2012 01 04,-10.67,166.375
M 5.2 Pacific-antarctic Ridge,2012 01 05,-56.146,-143.95
M 5.2 Fiji Region,2012 01 08,-17.897,-178.541
M 5.2 Southern Iran,2012 01 09,27.034,55.726
M 5.2 Offshore Valparaiso,2012 01 09,-32.573,-71.594
M 5.2 Vanuatu Region,2012 01 10,-16.993,171.404
M 5.2 Tonga Region,2012 01 10,-17.414,-172.779
M 5.2 Banda Sea,2012 01 11,-6.885,123.462
M 5.2 Near East Coast Of Honshu,2012 01 12,38.336,142.461
M 5.2 Queen Charlotte Islands Region,2012 01 13,51.076,-130.72
M 5.2 Off E. Coast Of N. Island,2012 01 15,-36.573,177.217
M 5.2 Minahasa,2012 01 16,0.002,123.09
M 5.2 Molucca Sea,2012 01 18,-0.951,126.898
M 5.2 Off W. Coast Of S. Island,2012 01 19,-46.763,165.604
M 5.2 Off East Coast Of Honshu,2012 01 20,37.75,143.311
M 5.2 Lake Rudolf Region,2012 01 22,3.678,36.091
M 5.2 Eastern Honshu,2012 01 23,37.108,140.965
M 5.2 South Pacific Ocean,2012 01 25,-6.672,-122.202
M 5.2 Near East Coast Of Honshu,2012 01 25,38.19,141.573
M 5.2 Dodecanese Islands,2012 01 26,36.06,25.07
M 5.2 Rota Region,2012 01 26,14.338,145.189
M 5.2 Eastern Honshu,2012 01 27,35.474,138.888
M 5.2 Kermadec Islands,2012 01 28,-29.452,-177.267
M 5.2 Kermadec Islands,2012 01 28,-29.69,-177.175
M 5.2 Mindanao,2012 01 29,5.936,124.727
M 5.2 Simeulue,2012 01 30,2.072,96.647
M 5.2 Vanuatu,2012 02 02,-17.597,167.304
M 5.2 Vanuatu,2012 02 04,-17.086,167.81
M 5.2 Kepulauan Kai,2012 02 05,-5.489,133.949
M 5.2 Kyrgyzstan,2012 02 05,41.437,74.784
M 5.2 Svalbard Region,2012 02 07,76.848,7.323
M 5.2 Near Coast Of Ecuador,2012 02 08,0.658,-79.258
M 5.2 Near N Coast Of Papua,2012 02 10,-0.266,132.794
M 5.2 Off East Coast Of Honshu,2012 02 12,38.529,144.252
M 5.2 Tonga Region,2012 02 13,-18.175,-172.415
M 5.2 Aegean Sea,2012 02 14,40.13,24.09
M 5.2 Fiji Region,2012 02 15,-19.321,-177.378
M 5.2 Eastern New Guinea Reg.,2012 02 15,-7.501,146.958
M 5.2 Western Xizang,2012 02 17,32.388,82.787
M 5.2 Near East Coast Of Honshu,2012 02 19,36.761,140.313
M 5.2 Northern Sumatra,2012 02 20,1.846,99.562
M 5.2 Kuril Islands,2012 02 25,49.186,155.941
M 5.2 Kuril Islands,2012 02 25,49.23,155.982
M 5.2 Southwestern Siberia,2012 02 26,51.687,95.981
M 5.2 South Of Fiji Islands,2012 02 26,-25.159,-176.946
M 5.2 Southwestern Ryukyu Isl.,2012 02 27,23.873,123.355
M 5.2 Central Iran,2012 02 27,31.428,56.778
M 5.2 Near East Coast Of Honshu,2012 02 29,37.305,141.513
M 5.2 Fiji Region,2012 03 04,-17.835,-178.593
M 5.2 Aegean Sea,2012 03 04,40.134,24.059
M 5.2 Southern Sumatra,2012 03 06,-0.836,100.16
M 5.2 Ryukyu Islands,2012 03 07,25.609,127.13
M 5.2 Vanuatu,2012 03 08,-17.895,167.152
M 5.2 South Of Fiji Islands,2012 03 14,-24.412,-176.331
M 5.2 Near East Coast Of Honshu,2012 03 14,35.502,141.612
M 5.2 Kuril Islands,2012 03 16,49.274,156.074
M 5.2 Carlsberg Ridge,2012 03 17,3.705,63.41
M 5.2 Offshore Oaxaca,2012 03 20,15.899,-98.715
M 5.2 South Sandwich Islands Region,2012 03 25,-60.835,-23.863
M 5.2 Near East Coast Of Honshu,2012 03 25,37.692,141.603
M 5.2 Northern East Pacific Rise,2012 03 26,9.581,-104.373
M 5.2 Southern Sumatra,2012 03 28,-4.403,101.235
M 5.2 Bougainville Region,2012 03 30,-6.583,154.659
M 5.2 Northern Sumatra,2012 03 30,4.616,95.115
M 5.2 South Of Fiji Islands,2012 03 31,-23.63,179.299
M 5.2 Tarapaca,2012 04 03,-19.638,-69.093
M 5.2 Banda Sea,2012 04 07,-6.057,130.684
M 5.2 Southern Mid-atlantic Ridge,2012 04 11,-16.856,-14.397
M 5.2 North Indian Ocean,2012 04 11,1.252,91.802
M 5.2 Off W Coast Of Northern Sumatra,2012 04 11,1.107,92.11
M 5.2 Off W Coast Of Northern Sumatra,2012 04 11,2.945,92.2
M 5.2 North Indian Ocean,2012 04 11,0.306,91.662
M 5.2 Near East Coast Of Honshu,2012 04 12,36.865,141.032
M 5.2 Off W Coast Of Northern Sumatra,2012 04 12,2.396,93.401
M 5.2 Oaxaca,2012 04 13,16.236,-98.138
M 5.2 Off W Coast Of Northern Sumatra,2012 04 16,0.176,92.235
M 5.2 Near East Coast Of Honshu,2012 04 19,36.976,141.181
M 5.2 Off W Coast Of Northern Sumatra,2012 04 20,3.249,93.824
M 5.2 Off W Coast Of Northern Sumatra,2012 04 21,3.268,93.723
M 5.2 Southeast Of Loyalty Islands,2012 04 21,-21.825,170.183
M 5.2 Solomon Islands,2012 04 22,-9.192,158.583
M 5.2 Guatemala,2012 04 23,15.766,-89.211
M 5.2 Kepulauan Babar,2012 04 23,-7.22,129.226
M 5.2 Southern Mid-atlantic Ridge,2012 04 25,-12.771,-14.631
M 5.2 Papua,2012 04 29,-3.059,136.109
M 5.2 Andaman Islands,2012 04 30,14.405,93.327
M 5.2 Iran-iraq Border Region,2012 05 03,32.747,47.726
M 5.2 Gansu-nei Mongol Bdr Reg,2012 05 03,40.513,98.525
M 5.2 Western Turkey,2012 05 03,39.175,29.092
M 5.2 Near East Coast Of Honshu,2012 05 10,39.772,142.171
M 5.2 Molucca Sea,2012 05 10,1.38,126.293
M 5.2 South Of Tonga,2012 05 15,-24.568,-175.967
M 5.2 South Of Tonga,2012 05 16,-24.566,-175.965
M 5.2 Ryukyu Islands,2012 05 21,27.197,127.284
M 5.2 Off East Coast Of Honshu,2012 05 21,39.364,143.47
M 5.2 Central Mid-atlantic Ridge,2012 05 23,0.849,-27.607
M 5.2 Kep. Mentawai Region,2012 05 27,-2.82,100.155
M 5.2 Off East Coast Of Honshu,2012 05 29,39.099,144.645
M 5.2 Near East Coast Of Kamchatka,2012 05 30,54.739,161.392
M 5.2 Vanuatu,2012 06 05,-18.114,168.324
M 5.2 Taiwan,2012 06 14,23.699,121.584
M 5.2 Northern Xinjiang,2012 06 14,42.166,84.279
M 5.2 Near S.e. Coast Of Australia,2012 06 19,-38.304,146.2
M 5.2 Off Coast Of Oregon,2012 06 19,43.443,-127.273
M 5.2 Southern Sumatra,2012 06 20,-4.928,103.194
M 5.2 Off East Coast Of Honshu,2012 06 21,39.38,143.364
M 5.2 South Of Kermadec Islands,2012 06 21,-32.829,-178.622
M 5.2 Kamchatka Peninsula,2012 06 26,56.157,160.519
M 5.2 Flores Region,2012 06 27,-8.304,119.938
M 5.2 Tonga,2012 06 27,-15.138,-173.341
M 5.2 Eastern Honshu,2012 06 28,37.165,140.934
M 5.2 Offshore Chiapas,2012 06 29,14.939,-93.062
M 5.2 Bonin Islands,2012 06 30,28.134,143.386
M 5.2 South Sandwich Islands Region,2012 07 08,-56.456,-24.188
M 5.2 Near N Coast Of Papua,2012 07 10,-1.692,134.248
M 5.2 Guatemala,2012 07 12,14.75,-90.938
M 5.2 Santa Cruz Islands,2012 07 12,-10.752,165.977
M 5.2 Kuril Islands,2012 07 14,45.54,151.329
M 5.2 Myanmar-india Border Region,2012 07 14,25.424,94.48
M 5.2 Tonga,2012 07 14,-17.787,-173.13
M 5.2 Kuril Islands,2012 07 15,43.244,146.41
M 5.2 Kermadec Islands Region,2012 07 17,-31.431,-178.991
M 5.2 Offshore Northern California,2012 07 21,40.412,-125.331
M 5.2 Near N Coast Of Papua,2012 07 23,-2.537,135.414
M 5.2 Oaxaca,2012 07 24,16.266,-98.307
M 5.2 Western Iran,2012 07 24,31.705,50.961
M 5.2 Tajikistan,2012 07 26,38.313,74.008
M 5.2 South Of Fiji Islands,2012 07 26,-26.442,-178.61
M 5.2 Southern Sumatra,2012 07 29,-5.997,104.418
M 5.2 Southern Sumatra,2012 07 31,-4.769,103.086
M 5.2 Bougainville Region,2012 08 02,-6.319,154.833
M 5.2 East Of North Island,2012 08 02,-35.56,-179.786
M 5.2 Atacama,2012 08 07,-27.801,-70.803
M 5.2 Alaska Peninsula,2012 08 08,54.881,-161.214
M 5.2 South Sandwich Islands Region,2012 08 08,-55.769,-26.056
M 5.2 Southern Mid-atlantic Ridge,2012 08 09,-33.145,-15.876
M 5.2 West Chile Rise,2012 08 10,-42.814,-83.235
M 5.2 Northern Mid-atlantic Ridge,2012 08 11,52.149,-31.541
M 5.2 South Sandwich Islands Region,2012 08 14,-59.203,-26.108
M 5.2 Reykjanes Ridge,2012 08 15,57.886,-32.646
M 5.2 Central Mid-atlantic Ridge,2012 08 17,-0.353,-18.707
M 5.2 Northern Sumatra,2012 08 19,5.063,94.753
M 5.2 Southern Sumatra,2012 08 21,-4.749,102.995
M 5.2 South Of Fiji Islands,2012 08 22,-24.085,179.107
M 5.2 South Sandwich Islands Region,2012 08 23,-58.895,-25.452
M 5.2 Near East Coast Of Honshu,2012 08 25,36.962,140.969
M 5.2 Gulf Of California,2012 08 27,30.551,-113.89
M 5.2 Northern Sumatra,2012 08 27,2.376,99.031
M 5.2 Andaman Islands,2012 08 27,10.21,92.802
M 5.2 Gulf Of California,2012 08 27,30.545,-113.909
M 5.2 Ceram Sea,2012 08 30,-3.432,131.002
M 5.2 Jan Mayen Island Region,2012 08 30,70.94,-7.936
M 5.2 Philippine Islands Region,2012 08 31,10.372,126.777
M 5.2 Philippine Islands Region,2012 08 31,10.456,126.916
M 5.2 New Britain Region,2012 08 31,-4.95,151.891
M 5.2 Philippine Islands Region,2012 08 31,10.727,126.73
M 5.2 Tonga,2012 09 01,-21.623,-174.552
M 5.2 Svalbard Region,2012 09 02,78.43,6.764
M 5.2 Philippine Islands Region,2012 09 04,10.535,126.701
